"subject","trial_number","Cross_position","Circle_1","Position_1","Color_1","Circle_2","Position_2","Color_2","Position_3","Color_3","Position_4","Color_4","p_confidence","response_color","response_time","angle_1","angle_2","angle_3","angle_4","angle_1_cue","angle_2_cue","angle_3_cue","angle_4_cue"
"988074894","4","0","1","147.3240841383403108011","2","1","327.3240841383403108011","6","237.3240841383403108011","4","417.3240841383403108011","7","3","2","1034","147.3240841383403108011","327.3240841383403108011","237.3240841383403108011","417.3240841383403108011","237.3240841383403108011","417.3240841383403108011","327.3240841383403108011","507.3240841383403108011"
"988074894","4","0","1","147.3240841383403108011","2","1","327.3240841383403108011","6","237.3240841383403108011","4","417.3240841383403108011","7","4","4","1068","147.3240841383403108011","327.3240841383403108011","237.3240841383403108011","417.3240841383403108011","237.3240841383403108011","417.3240841383403108011","327.3240841383403108011","507.3240841383403108011"
"988074894","4","0","1","147.3240841383403108011","2","1","327.3240841383403108011","6","237.3240841383403108011","4","417.3240841383403108011","7","3","3","655","147.3240841383403108011","327.3240841383403108011","237.3240841383403108011","417.3240841383403108011","237.3240841383403108011","417.3240841383403108011","327.3240841383403108011","507.3240841383403108011"
"988074894","5","0","-1","95.9579450162029843341","5","-1","275.9579450162029843341","4","185.9579450162029843341","4","365.9579450162029843341","8","0","3","2584","95.9579450162029843341","275.9579450162029843341","185.9579450162029843341","365.9579450162029843341","185.9579450162029843341","365.9579450162029843341","275.9579450162029843341","455.9579450162029843341"
"988074894","5","0","-1","95.9579450162029843341","5","-1","275.9579450162029843341","4","185.9579450162029843341","4","365.9579450162029843341","8","3","5","964","95.9579450162029843341","275.9579450162029843341","185.9579450162029843341","365.9579450162029843341","185.9579450162029843341","365.9579450162029843341","275.9579450162029843341","455.9579450162029843341"
"988074894","5","0","-1","95.9579450162029843341","5","-1","275.9579450162029843341","4","185.9579450162029843341","4","365.9579450162029843341","8","4","2","1152","95.9579450162029843341","275.9579450162029843341","185.9579450162029843341","365.9579450162029843341","185.9579450162029843341","365.9579450162029843341","275.9579450162029843341","455.9579450162029843341"
"988074894","5","0","-1","95.9579450162029843341","5","-1","275.9579450162029843341","4","185.9579450162029843341","4","365.9579450162029843341","8","3","7","838","95.9579450162029843341","275.9579450162029843341","185.9579450162029843341","365.9579450162029843341","185.9579450162029843341","365.9579450162029843341","275.9579450162029843341","455.9579450162029843341"
"988074894","5","0","-1","95.9579450162029843341","5","-1","275.9579450162029843341","4","185.9579450162029843341","4","365.9579450162029843341","8","4","9","1530","95.9579450162029843341","275.9579450162029843341","185.9579450162029843341","365.9579450162029843341","185.9579450162029843341","365.9579450162029843341","275.9579450162029843341","455.9579450162029843341"
"988074894","5","0","-1","95.9579450162029843341","5","-1","275.9579450162029843341","4","185.9579450162029843341","4","365.9579450162029843341","8","5","1","2034","95.9579450162029843341","275.9579450162029843341","185.9579450162029843341","365.9579450162029843341","185.9579450162029843341","365.9579450162029843341","275.9579450162029843341","455.9579450162029843341"
"988074894","5","0","-1","95.9579450162029843341","5","-1","275.9579450162029843341","4","185.9579450162029843341","4","365.9579450162029843341","8","6","6","750","95.9579450162029843341","275.9579450162029843341","185.9579450162029843341","365.9579450162029843341","185.9579450162029843341","365.9579450162029843341","275.9579450162029843341","455.9579450162029843341"
"988074894","5","0","-1","95.9579450162029843341","5","-1","275.9579450162029843341","4","185.9579450162029843341","4","365.9579450162029843341","8","3","4","773","95.9579450162029843341","275.9579450162029843341","185.9579450162029843341","365.9579450162029843341","185.9579450162029843341","365.9579450162029843341","275.9579450162029843341","455.9579450162029843341"
"988074894","5","0","-1","95.9579450162029843341","5","-1","275.9579450162029843341","4","185.9579450162029843341","4","365.9579450162029843341","8","2","8","1528","95.9579450162029843341","275.9579450162029843341","185.9579450162029843341","365.9579450162029843341","185.9579450162029843341","365.9579450162029843341","275.9579450162029843341","455.9579450162029843341"
"988074894","6","0","-1","38.9959861475499280914","6","-1","218.9959861475499280914","9","128.9959861475499280914","5","308.9959861475499565131","8","5","1","1355","38.9959861475499280914","218.9959861475499280914","128.9959861475499280914","308.9959861475499565131","128.9959861475499280914","308.9959861475499565131","218.9959861475499280914","398.9959861475499565131"
"988074894","6","0","-1","38.9959861475499280914","6","-1","218.9959861475499280914","9","128.9959861475499280914","5","308.9959861475499565131","8","3","9","1265","38.9959861475499280914","218.9959861475499280914","128.9959861475499280914","308.9959861475499565131","128.9959861475499280914","308.9959861475499565131","218.9959861475499280914","398.9959861475499565131"
"988074894","6","0","-1","38.9959861475499280914","6","-1","218.9959861475499280914","9","128.9959861475499280914","5","308.9959861475499565131","8","6","7","964","38.9959861475499280914","218.9959861475499280914","128.9959861475499280914","308.9959861475499565131","128.9959861475499280914","308.9959861475499565131","218.9959861475499280914","398.9959861475499565131"
"988074894","6","0","-1","38.9959861475499280914","6","-1","218.9959861475499280914","9","128.9959861475499280914","5","308.9959861475499565131","8","7","3","1437","38.9959861475499280914","218.9959861475499280914","128.9959861475499280914","308.9959861475499565131","128.9959861475499280914","308.9959861475499565131","218.9959861475499280914","398.9959861475499565131"
"988074894","6","0","-1","38.9959861475499280914","6","-1","218.9959861475499280914","9","128.9959861475499280914","5","308.9959861475499565131","8","2","8","863","38.9959861475499280914","218.9959861475499280914","128.9959861475499280914","308.9959861475499565131","128.9959861475499280914","308.9959861475499565131","218.9959861475499280914","398.9959861475499565131"
"988074894","6","0","-1","38.9959861475499280914","6","-1","218.9959861475499280914","9","128.9959861475499280914","5","308.9959861475499565131","8","4","5","1011","38.9959861475499280914","218.9959861475499280914","128.9959861475499280914","308.9959861475499565131","128.9959861475499280914","308.9959861475499565131","218.9959861475499280914","398.9959861475499565131"
