,stimulus_radius,central_radius,peripheral_radius,build,date,time,subject,group,blockcode,blocknum,trialcode,trialnum,response,correct,latency,subject.1,trial_number,sequence_number,order_num,trial_type,Cross_position,Circle_1,Position_1,Color_1,Circle_2,Position_2,Color_2,Position_3,Color_3,Position_4,Color_4,similarity,response_time,angle_1,angle_2,angle_3,angle_4,angle_1_cue,angle_2_cue,angle_3_cue,angle_4_cue,catch_vals,ratio_pxpermm,screen_size_x,screen_size_y,viewer_distance,line_size,calibration_image_size,DVA_to_distance,ratio_pxpermm.1,radius_F,radius_P,r_F,peripheral_scale,bin1,bin2,eccen_type,noncompliant
3363,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,26,centermouse,4,centersquare,0,523,98665966,13,229,156,during,0,-1,-27.58947163,#FF00AA,-1,152.4105284,#AAFF00,0,0,0,0,7,612,-27.58947163,152.4105284,152.4105284,-27.58947163,62.41052837,242.4105284,242.4105284,62.41052837,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3364,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,27,centermouse,4,centersquare,0,463,98665966,14,212,26,during,0,-1,-0.395053353,#AA00FF,-1,179.6049466,#00FFA9,0,0,0,0,7,666,-0.395053353,179.6049466,179.6049466,-0.395053353,89.60494665,269.6049466,269.6049466,89.60494665,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3366,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,29,centermouse,4,centersquare,0,417,98665966,16,43,53,during,0,-1,11.00450872,#AA00FF,-1,191.0045087,#FF00AA,0,0,0,0,7,1160,11.00450872,191.0045087,191.0045087,11.00450872,101.0045087,281.0045087,281.0045087,101.0045087,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3367,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,30,centermouse,4,centersquare,0,441,98665966,17,14,180,during,0,-1,12.0576231,#00FF00,-1,192.0576231,#FF00AA,0,0,0,0,7,660,12.0576231,192.0576231,192.0576231,12.0576231,102.0576231,282.0576231,282.0576231,102.0576231,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3368,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,31,centermouse,4,centersquare,0,495,98665966,18,72,67,during,0,-1,-8.678359501,#00A9FF,-1,171.3216405,#00A9FF,0,0,0,0,0,891,-8.678359501,171.3216405,171.3216405,-8.678359501,81.3216405,261.3216405,261.3216405,81.3216405,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3372,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,35,centermouse,4,centersquare,0,410,98665966,21,174,29,during,0,-1,-18.37310919,#00FFA9,-1,161.6268908,#AAFF00,0,0,0,0,7,594,-18.37310919,161.6268908,161.6268908,-18.37310919,71.62689081,251.6268908,251.6268908,71.62689081,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3375,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,38,centermouse,4,centersquare,0,393,98665966,24,227,98,during,0,-1,0.64554516,#FFAA00,-1,180.6455452,#FF00AA,0,0,0,0,7,551,0.64554516,180.6455452,180.6455452,0.64554516,90.64554516,270.6455452,270.6455452,90.64554516,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3379,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,42,centermouse,4,centersquare,0,430,98665966,28,163,102,during,0,-1,21.38662983,#00FF00,-1,201.3866298,#AA00FF,0,0,0,0,7,548,21.38662983,201.3866298,201.3866298,21.38662983,111.3866298,291.3866298,291.3866298,111.3866298,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3380,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,43,centermouse,4,centersquare,0,643,98665966,29,96,124,during,0,-1,-14.04420096,#0000FF,-1,165.955799,#FFAA00,0,0,0,0,7,512,-14.04420096,165.955799,165.955799,-14.04420096,75.95579904,255.955799,255.955799,75.95579904,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3382,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,45,centermouse,4,centersquare,0,384,98665966,31,252,194,during,0,-1,-22.88993629,#FFAA00,-1,157.1100637,#FFAA00,0,0,0,0,0,784,-22.88993629,157.1100637,157.1100637,-22.88993629,67.11006371,247.1100637,247.1100637,67.11006371,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3386,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,49,centermouse,4,centersquare,0,432,98665966,35,222,47,during,0,-1,-13.13342419,#00FFA9,-1,166.8665758,#AA00FF,0,0,0,0,7,750,-13.13342419,166.8665758,166.8665758,-13.13342419,76.86657581,256.8665758,256.8665758,76.86657581,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3392,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,55,centermouse,4,centersquare,0,362,98665966,41,62,56,during,0,-1,16.83271239,#FF0000,-1,196.8327124,#FFAA00,0,0,0,0,7,478,16.83271239,196.8327124,196.8327124,16.83271239,106.8327124,286.8327124,286.8327124,106.8327124,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3393,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,56,centermouse,4,centersquare,0,360,98665966,42,85,138,during,0,-1,10.68957477,#FFAA00,-1,190.6895748,#AAFF00,0,0,0,0,7,559,10.68957477,190.6895748,190.6895748,10.68957477,100.6895748,280.6895748,280.6895748,100.6895748,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3396,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,59,centermouse,4,centersquare,0,387,98665966,45,55,152,during,0,-1,14.42816334,#0000FF,-1,194.4281633,#00FF00,0,0,0,0,7,505,14.42816334,194.4281633,194.4281633,14.42816334,104.4281633,284.4281633,284.4281633,104.4281633,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3397,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,60,centermouse,4,centersquare,0,504,98665966,46,17,240,during,0,-1,-7.238843766,#FF00AA,-1,172.7611562,#00FFA9,0,0,0,0,7,576,-7.238843766,172.7611562,172.7611562,-7.238843766,82.76115623,262.7611562,262.7611562,82.76115623,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3406,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,69,centermouse,4,centersquare,0,651,98665966,55,2,129,during,0,-1,-13.98557627,#FF0000,-1,166.0144237,#FF0000,0,0,0,0,0,670,-13.98557627,166.0144237,166.0144237,-13.98557627,76.01442373,256.0144237,256.0144237,76.01442373,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3408,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,71,centermouse,4,centersquare,0,373,98665966,57,122,238,during,0,-1,12.25368184,#00A9FF,-1,192.2536818,#FF00AA,0,0,0,0,7,589,12.25368184,192.2536818,192.2536818,12.25368184,102.2536818,282.2536818,282.2536818,102.2536818,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3415,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,78,centermouse,4,centersquare,0,359,98665966,64,82,227,during,0,-1,-9.16589343,#0000FF,-1,170.8341066,#FF0000,0,0,0,0,7,682,-9.16589343,170.8341066,170.8341066,-9.16589343,80.83410657,260.8341066,260.8341066,80.83410657,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3418,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,81,centermouse,4,centersquare,0,414,98665966,66,241,46,during,0,-1,-16.91585384,#FF0000,-1,163.0841462,#AAFF00,0,0,0,0,7,531,-16.91585384,163.0841462,163.0841462,-16.91585384,73.08414616,253.0841462,253.0841462,73.08414616,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3422,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,85,centermouse,4,centersquare,0,544,98665966,70,95,52,during,0,-1,-11.17364892,#FF00AA,-1,168.8263511,#FFAA00,0,0,0,0,7,566,-11.17364892,168.8263511,168.8263511,-11.17364892,78.82635108,258.8263511,258.8263511,78.82635108,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3425,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,88,centermouse,4,centersquare,0,435,98665966,73,29,27,during,0,-1,-13.62741419,#FF0000,-1,166.3725858,#FF00AA,0,0,0,0,7,663,-13.62741419,166.3725858,166.3725858,-13.62741419,76.37258581,256.3725858,256.3725858,76.37258581,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3426,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,89,centermouse,4,centersquare,0,529,98665966,74,81,145,during,0,-1,21.345731,#00FF00,-1,201.345731,#AAFF00,0,0,0,0,4,2117,21.345731,201.345731,201.345731,21.345731,111.345731,291.345731,291.345731,111.345731,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3428,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,91,centermouse,4,centersquare,0,519,98665966,76,40,71,during,0,-1,16.60568276,#AAFF00,-1,196.6056828,#0000FF,0,0,0,0,7,534,16.60568276,196.6056828,196.6056828,16.60568276,106.6056828,286.6056828,286.6056828,106.6056828,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3430,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,93,centermouse,4,centersquare,0,541,98665966,78,134,168,during,0,-1,-19.88917345,#0000FF,-1,160.1108266,#00A9FF,0,0,0,0,3,1347,-19.88917345,160.1108266,160.1108266,-19.88917345,70.11082655,250.1108266,250.1108266,70.11082655,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3438,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,101,centermouse,4,centersquare,0,397,98665966,86,231,112,during,0,-1,-14.31654622,#00A9FF,-1,165.6834538,#AA00FF,0,0,0,0,7,590,-14.31654622,165.6834538,165.6834538,-14.31654622,75.68345378,255.6834538,255.6834538,75.68345378,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3440,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,103,centermouse,4,centersquare,0,496,98665966,88,213,8,during,0,-1,20.0851209,#FF0000,-1,200.0851209,#00FFA9,0,0,0,0,7,675,20.0851209,200.0851209,200.0851209,20.0851209,110.0851209,290.0851209,290.0851209,110.0851209,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3442,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,105,centermouse,4,centersquare,0,367,98665966,90,129,196,during,0,-1,1.162329081,#00A9FF,-1,181.1623291,#00FFA9,0,0,0,0,7,658,1.162329081,181.1623291,181.1623291,1.162329081,91.16232908,271.1623291,271.1623291,91.16232908,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3444,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,107,centermouse,4,centersquare,0,668,98665966,92,54,66,during,0,-1,3.252775453,#00FF00,-1,183.2527755,#FF0000,0,0,0,0,7,637,3.252775453,183.2527755,183.2527755,3.252775453,93.25277545,273.2527755,273.2527755,93.25277545,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3446,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,109,centermouse,4,centersquare,0,381,98665966,94,175,134,during,0,-1,21.10946383,#FF00AA,-1,201.1094638,#FF00AA,0,0,0,0,0,757,21.10946383,201.1094638,201.1094638,21.10946383,111.1094638,291.1094638,291.1094638,111.1094638,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3449,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,112,centermouse,4,centersquare,0,423,98665966,97,145,85,during,0,-1,-14.32889619,#00FF00,-1,165.6711038,#00A9FF,0,0,0,0,7,632,-14.32889619,165.6711038,165.6711038,-14.32889619,75.67110381,255.6711038,255.6711038,75.67110381,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3453,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,116,centermouse,4,centersquare,0,561,98665966,101,63,175,during,0,-1,-17.00097782,#AAFF00,-1,162.9990222,#FF0000,0,0,0,0,7,544,-17.00097782,162.9990222,162.9990222,-17.00097782,72.99902218,252.9990222,252.9990222,72.99902218,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3456,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,119,centermouse,4,centersquare,0,637,98665966,104,28,171,during,0,-1,-21.76121585,#FF00AA,-1,158.2387841,#0000FF,0,0,0,0,7,631,-21.76121585,158.2387841,158.2387841,-21.76121585,68.23878415,248.2387841,248.2387841,68.23878415,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3459,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,122,centermouse,4,centersquare,0,580,98665966,107,207,174,during,0,-1,22.18451102,#00FF00,-1,202.184511,#00FFA9,0,0,0,0,7,1196,22.18451102,202.184511,202.184511,22.18451102,112.184511,292.184511,292.184511,112.184511,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3462,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,125,centermouse,4,centersquare,0,378,98665966,110,131,7,during,0,-1,2.625874377,#00FFA9,-1,182.6258744,#00FF00,0,0,0,0,7,661,2.625874377,182.6258744,182.6258744,2.625874377,92.62587438,272.6258744,272.6258744,92.62587438,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
3467,1,1,10,6.2.2,27-08-20,08:03:02,98665966,726048101,experiment,130,centermouse,4,centersquare,0,420,98665966,114,188,224,during,0,-1,8.255290594,#AAFF00,-1,188.2552906,#AAFF00,0,0,0,0,0,846,8.255290594,188.2552906,188.2552906,8.255290594,98.25529059,278.2552906,278.2552906,98.25529059,NA,4.0303738317757016318px,338.6782608695651788366px,190.553043478260832444px,337.1565844,80.6074766355140326368px,13594.391999999999825377px,5.885087966,4.0303738317757016318px,23.7191045372807920444px,237.1910453728079346547px,23.7191045372807920444px,4.5,NA,NA,FF,0
